"points","day","period","nswprice","nswdemand","vicprice","vicdemand","transfer"
"30480","0.25481793351041243","0.11207395233133602","0.20397319743170483","0.24886545734947194","0.17285569029147896","0.38448335879981305","0.1270870337767531"
"30528","0.262452339658222","0.16085758708630224","0.26814334375286386","0.22853171237459166","0.23345479566454802","0.2800876113085865","0.12760823325838805"
"30576","0.2303333300845021","0.109668483459504","0.22037479909459717","0.24711702429336763","0.191650731149469","0.28313699717955043","0.12468340371694141"
"30624","0.23279600971655406","0.0514891783987482","0.12456892439333175","0.15538160442133223","0.11625601924658113","0.18733826513128532","0.06778090286376065"
"30672","0.25609352024302934","0.053550924419119614","0.1314795266633774","0.22610350642128707","0.12252914873786053","0.15371414964721702","0.10283555585870477"
"30720","0.24235597493467878","0.06292222332075541","0.1140800566840469","0.2502040965412782","0.1441094619641863","0.10702713444752902","0.19494917756475694"
"30768","0.24741419535517334","0.10621885769699196","0.15858993774343938","0.25934990465621416","0.1328240349947359","0.09303029940636875","0.1311136054174828"
"30816","0.16387422318123707","0.09931512334183978","0.17538586672814588","0.27848948250908023","0.15483519216604993","0.13348295247648212","0.08844181505965282"
"30864","0.16647949267759282","0.14478577768681933","0.17944804880144533","0.22509337577773153","0.2028843884972518","0.15480222282893982","0.08677250764554839"
"30912","0.12435879489507667","0.10799892526455027","0.12640992820150657","0.2116149406443368","0.15612879450273517","0.12093429120706664","0.11750762263474124"
"30960","0.16180757017569913","0.12770840845882325","0.05934660450938642","0.1333134690962541","0.08804927925631295","0.14498225043151775","0.11427220438745431"
"31008","0.14630162100682567","0.1525112953634261","0.09717948223196088","0.1665803914905269","0.056162519517962466","0.18358953572468414","0.12659201299994308"
"31056","0.13935478110330204","0.11435856316014081","0.06572639663128135","0.13624190869052066","0.060252937293289247","0.15698604243905367","0.04131492843473273"
"31104","0.11882898348531912","0.10569541013178599","0.13066926445917776","0.135268152269585","0.09227562540189592","0.13335223832462462","0.11763316083679914"
"31152","0.1261539619495533","0.13605811998102663","0.0972574711181626","0.149731468955099","0.14795153277950043","0.1404701906715908","0.19974473970636325"
"31200","0.13102424187475958","0.08217537922851517","0.02574995815760346","0.10097234662432994","0.11539270152109213","0.14457537989455274","0.19912810976869177"
"31248","0.17596609417641956","0.09766756739398885","0.06942596219098987","0.21171958078675646","0.11966978299200662","0.19339215227076095","0.19903395078643882"
"31296","0.15187512533358077","0.1086303834312209","0.1090095598384379","0.1817645255166448","0.12980212328433588","0.16568534050356346","0.2235371389247337"
